2021-06-07 23:47:34,445 : Flow Logger HTML_f : Starting HTML Conversion To Json | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:29,367 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Started Extracting Heading | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:29,375 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'ANHANG II' | Qrd txt :- 'ANHANG II' | Matched :- 'True'
2021-06-08 01:45:29,383 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Passed As This The First Heading | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13001' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-06-08 01:45:29,407 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed : Contains<>|37.78|(84, 87, 95)|0.918| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'A.        HERSTELLER DES WIRKSTOFFS BIOLOGISCHEN URSPRUNGS UND HERSTELLER, DIE FÜR DIE CHARGENFREIGABE VERANTWORTLICH SIND' | Qrd txt :- 'A. <HERSTELLER DES WIRKSTOFFS/DER WIRKSTOFFE BIOLOGISCHEN URSPRUNGS UND> HERSTELLER, DER (DIE) FÜR DIE CHARGENFREIGABE VERANTWORTLICH IST (SIND)' | Matched :- 'True'
2021-06-08 01:45:29,407 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13002' | prevHeadingCurrId :- '13001' | prevHeadingFoundId :- '13001'
2021-06-08 01:45:29,479 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'B. BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE ABGABE UND DEN GEBRAUCH' | Qrd txt :- 'B. BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE ABGABE UND DEN GEBRAUCH' | Matched :- 'True'
2021-06-08 01:45:29,487 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Flow Is Broken | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13005' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '13002'
2021-06-08 01:45:29,487 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13005' | prevHeadingCurrId :- '13002' | prevHeadingFoundId :- '13002'
2021-06-08 01:45:29,587 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'C. SONSTIGE BEDINGUNGEN UND AUFLAGEN DER GENEHMIGUNG FÜR DAS INVERKEHRBRINGEN' | Qrd txt :- 'C. SONSTIGE BEDINGUNGEN UND AUFLAGEN DER GENEHMIGUNG FÜR DAS INVERKEHRBRINGEN' | Matched :- 'True'
2021-06-08 01:45:29,595 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Flow Is Broken | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13007' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '13005'
2021-06-08 01:45:29,599 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13007' | prevHeadingCurrId :- '13005' | prevHeadingFoundId :- '13005'
2021-06-08 01:45:29,737 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Failed In Lowercase : <=7|50.7|(55, 74, 86)|0.85| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'D.        BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE SICHERE UND WIRKSAME ANWENDUNG DES ARZNEIMITTELS ' | Qrd txt :- 'B. BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE ABGABE UND DEN GEBRAUCH ' | Matched :- 'False'
2021-06-08 01:45:29,777 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'D. BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE SICHERE UND WIRKSAME ANWENDUNG DES ARZNEIMITTELS' | Qrd txt :- 'D. BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE SICHERE UND WIRKSAME ANWENDUNG DES ARZNEIMITTELS' | Matched :- 'True'
2021-06-08 01:45:29,785 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Flow Is Broken | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13009' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '13007'
2021-06-08 01:45:29,785 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13009' | prevHeadingCurrId :- '13007' | prevHeadingFoundId :- '13007'
2021-06-08 01:45:29,826 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed : Contains<>|37.78|(84, 87, 95)|0.918| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'A.      HERSTELLER DES WIRKSTOFFS BIOLOGISCHEN URSPRUNGS UND HERSTELLER, DIE FÜR DIE CHARGENFREIGABE VERANTWORTLICH SIND' | Qrd txt :- 'A. <HERSTELLER DES WIRKSTOFFS/DER WIRKSTOFFE BIOLOGISCHEN URSPRUNGS UND> HERSTELLER, DER (DIE) FÜR DIE CHARGENFREIGABE VERANTWORTLICH IST (SIND)' | Matched :- 'True'
2021-06-08 01:45:29,834 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Failed As Previous Heading Found is not matching | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13002' | prevHeadingCurrId :- '13001' | prevHeadingFoundId :- '13009'
2021-06-08 01:45:30,039 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : End Of Sub Section | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:30,071 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed : Contains<>|37.78|(84, 87, 95)|0.918| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'A.      HERSTELLER DES WIRKSTOFFS BIOLOGISCHEN URSPRUNGS UND HERSTELLER, DIE FÜR DIE CHARGENFREIGABE VERANTWORTLICH SIND' | Qrd txt :- 'A. <HERSTELLER DES WIRKSTOFFS/DER WIRKSTOFFE BIOLOGISCHEN URSPRUNGS UND> HERSTELLER, DER (DIE) FÜR DIE CHARGENFREIGABE VERANTWORTLICH IST (SIND)' | Matched :- 'True'
2021-06-08 01:45:30,080 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Passed As This The First Heading | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13002' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-06-08 01:45:30,145 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Failed In Lowercase : Contains<>|196.67|(8, 12, 86)|0.349| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'Name und Anschrift des Herstellers des Wirkstoffs biologischen Ursprungs' | Qrd txt :- 'A. <HERSTELLER DES WIRKSTOFFS/DER WIRKSTOFFE BIOLOGISCHEN URSPRUNGS UND> HERSTELLER, DER (DIE) FÜR DIE CHARGENFREIGABE VERANTWORTLICH IST (SIND)' | Matched :- 'False'
2021-06-08 01:45:30,169 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed : >7|38.33|(84, 72, 85)|0.923| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'Name und Anschrift des Herstellers des Wirkstoffs biologischen Ursprungs' | Qrd txt :- 'Name und Anschrift des (der) Hersteller(s) des Wirkstoffs/der Wirkstoffe biologischen Ursprungs' | Matched :- 'True'
2021-06-08 01:45:30,169 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13003' | prevHeadingCurrId :- '13002' | prevHeadingFoundId :- '13002'
2021-06-08 01:45:30,362 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Failed In Lowercase : <=7|618.18|(7, 27, 86)|0.438| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'D-89079 Ulm' | Qrd txt :- 'D. BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE SICHERE UND WIRKSAME ANWENDUNG DES ARZNEIMITTELS' | Matched :- 'False'
2021-06-08 01:45:30,514 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Failed In Lowercase : Contains<>|205.26|(9, 14, 86)|0.299| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'Name und Anschrift der Hersteller, die für die Chargenfreigabe verantwortlich sind' | Qrd txt :- 'A. <HERSTELLER DES WIRKSTOFFS/DER WIRKSTOFFE BIOLOGISCHEN URSPRUNGS UND> HERSTELLER, DER (DIE) FÜR DIE CHARGENFREIGABE VERANTWORTLICH IST (SIND)' | Matched :- 'False'
2021-06-08 01:45:30,546 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed : >7|38.6|(84, 79, 95)|0.929| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'Name und Anschrift der Hersteller, die für die Chargenfreigabe verantwortlich sind' | Qrd txt :- 'Name und Anschrift des (der) Hersteller(s), der (die) für die Chargenfreigabe verantwortlich ist (sind)' | Matched :- 'True'
2021-06-08 01:45:30,557 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13004' | prevHeadingCurrId :- '13003' | prevHeadingFoundId :- '13003'
2021-06-08 01:45:30,767 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Failed In Lowercase : <=7|618.18|(7, 27, 86)|0.438| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'D-89079 Ulm' | Qrd txt :- 'D. BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE SICHERE UND WIRKSAME ANWENDUNG DES ARZNEIMITTELS' | Matched :- 'False'
2021-06-08 01:45:31,717 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Failed In Lowercase : >7|74.31|(35, 48, 86)|0.616| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'In der Druckversion der Packungsbeilage des Arzneimittels müssen Name und Anschrift des Herstellers, der für die Freigabe der betreffenden Charge verantwortlich ist, angegeben werden.' | Qrd txt :- 'Name und Anschrift des (der) Hersteller(s) des Wirkstoffs/der Wirkstoffe biologischen Ursprungs' | Matched :- 'False'
2021-06-08 01:45:31,813 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Failed In Lowercase : >7|66.67|(48, 70, 86)|0.634| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'In der Druckversion der Packungsbeilage des Arzneimittels müssen Name und Anschrift des Herstellers, der für die Freigabe der betreffenden Charge verantwortlich ist, angegeben werden.' | Qrd txt :- 'Name und Anschrift des (der) Hersteller(s), der (die) für die Chargenfreigabe verantwortlich ist (sind)' | Matched :- 'False'
2021-06-08 01:45:31,870 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Failed In Lowercase : <=7|93.75|(7, 10, 86)|0.334| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'In der Druckversion der Packungsbeilage des Arzneimittels müssen Name und Anschrift des Herstellers, der für die Freigabe der betreffenden Charge verantwortlich ist, angegeben werden.' | Qrd txt :- 'D. BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE SICHERE UND WIRKSAME ANWENDUNG DES ARZNEIMITTELS' | Matched :- 'False'
2021-06-08 01:45:32,107 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed : <=7|2.22|(99, 98, 99)|0.944| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'B.BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE ABGABE UND DEN GEBRAUCH' | Qrd txt :- 'B. BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE ABGABE UND DEN GEBRAUCH ' | Matched :- 'True'
2021-06-08 01:45:32,115 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13005' | prevHeadingCurrId :- '13004' | prevHeadingFoundId :- '13004'
2021-06-08 01:45:32,656 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Failed In Lowercase : <=7|92.74|(5, 11, 86)|0.311| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'Arzneimittel auf eingeschränkte ärztliche Verschreibung (siehe Anhang I: Zusammenfassung der Merkmale des Arzneimittels, Abschnitt 4.2).' | Qrd txt :- 'D. BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE SICHERE UND WIRKSAME ANWENDUNG DES ARZNEIMITTELS' | Matched :- 'False'
2021-06-08 01:45:32,862 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'C. SONSTIGE BEDINGUNGEN UND AUFLAGEN DER GENEHMIGUNG FÜR DAS INVERKEHRBRINGEN' | Qrd txt :- 'C. SONSTIGE BEDINGUNGEN UND AUFLAGEN DER GENEHMIGUNG FÜR DAS INVERKEHRBRINGEN' | Matched :- 'True'
2021-06-08 01:45:32,878 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Flow Is Broken | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13007' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '13005'
2021-06-08 01:45:32,886 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13007' | prevHeadingCurrId :- '13005' | prevHeadingFoundId :- '13005'
2021-06-08 01:45:33,046 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed : >7|82.35|(70, 98, 90)|0.897| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- '·Regelmäßig aktualisierte Unbedenklichkeitsberichte' | Qrd txt :- 'Regelmäßig aktualisierte Unbedenklichkeitsberichte [Periodic Safety Update Reports (PSURs)]' | Matched :- 'True'
2021-06-08 01:45:33,054 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13008' | prevHeadingCurrId :- '13007' | prevHeadingFoundId :- '13007'
2021-06-08 01:45:33,202 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Failed In Lowercase : <=7|50.7|(55, 74, 86)|0.85| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'D.      BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE SICHERE UND WIRKSAME ANWENDUNG DES ARZNEIMITTELS' | Qrd txt :- 'B. BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE ABGABE UND DEN GEBRAUCH ' | Matched :- 'False'
2021-06-08 01:45:33,244 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'D. BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE SICHERE UND WIRKSAME ANWENDUNG DES ARZNEIMITTELS' | Qrd txt :- 'D. BEDINGUNGEN ODER EINSCHRÄNKUNGEN FÜR DIE SICHERE UND WIRKSAME ANWENDUNG DES ARZNEIMITTELS' | Matched :- 'True'
2021-06-08 01:45:33,252 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13009' | prevHeadingCurrId :- '13008' | prevHeadingFoundId :- '13008'
2021-06-08 01:45:33,377 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Passed : <=4|3.57|(98, 100, 100)|0.994| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- '·Risikomanagement-Plan (RMP)' | Qrd txt :- 'Risikomanagement-Plan (RMP)' | Matched :- 'True'
2021-06-08 01:45:33,386 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Validation Passed | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | currHeadId :- '13010' | prevHeadingCurrId :- '13009' | prevHeadingFoundId :- '13009'
2021-06-08 01:45:33,592 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Failed In Lowercase : <=4|82.5|(27, 33, 86)|0.528| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- 'Ein aktualisierter RMP ist einzureichen:' | Qrd txt :- 'Risikomanagement-Plan (RMP)' | Matched :- 'False'
2021-06-08 01:45:33,744 : Heading Extraction Ovaleap_clean_ANHANG II.json_w : Match Failed In Lowercase : Contains<>|187.1|(4, 10, 86)|0.332| | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json | Doc txt :- '·nach Aufforderung durch die Europäische Arzneimittel-Agentur;' | Qrd txt :- 'A. <HERSTELLER DES WIRKSTOFFS/DER WIRKSTOFFE BIOLOGISCHEN URSPRUNGS UND> HERSTELLER, DER (DIE) FÜR DIE CHARGENFREIGABE VERANTWORTLICH IST (SIND)' | Matched :- 'False'
2021-06-08 01:45:33,987 : Flow Logger HTML_z : Completed Heading Extraction For File | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:33,987 : Flow Logger HTML_z : 1: Heading Extraction,0.0797 Min,0.243027 MB,2.968221 MB,52.3%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:33,995 : Flow Logger HTML_z : Starting Document Annotation For File | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:34,003 : Flow Logger HTML_z : Completed Document Annotation | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:34,003 : Flow Logger HTML_z : 1: Document Annotation,0.0003 Min,0.007305 MB,0.164615 MB,52.2%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:34,011 : Flow Logger HTML_z : Starting Extracting Content Between Heading | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:34,011 : ExtractContentBetween_1_x : Cleaning Match Results | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:34,019 : ExtractContentBetween_1_x : Finished Cleaning Match Results | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:34,051 : Flow Logger HTML_z : Completed Extracting Content Between Heading | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:34,051 : Flow Logger HTML_z : 1: Content Extraction,0.0007 Min,0.30355 MB,0.487677 MB,52.2%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:34,093 : XmlGeneration_1_M : PMS/OMS Annotation Information Not Retrieved | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:34,093 : XmlGeneration_1_M : Initiating XML Generation | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:34,157 : XmlGeneration_1_M : Writing to File:Ovaleap_clean_ANHANG II.xml | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:34,165 : Flow Logger HTML_z : 1: Generate XML,0.0018 Min,0.438901 MB,0.777884 MB,52.2%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:35,711 : XML Submission Logger_1_b : Initiating Submission To FHIR Server | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:35,719 : XML Submission Logger_1_b : Response{"resourceType":"Bundle","id":"69605460-a48e-4a50-9fa7-d7c000a2f594","meta":{"versionId":"1","lastUpdated":"2021-06-07T20:15:35.321+00:00"},"type":"collection","entry":[{"fullUrl":"urn:uuid:eea087b5-cbf2-4efb-bbc5-8b717b8457b6","resource":{"resourceType":"Bundle","id":"ad922008-088e-4518-ab37-108cfb9dfae9","identifier":{"system":"http://ema.europa.eu/fhir/identifier/documentid","value":"${instance.bundle[n].Identifier}"},"type":"document","timestamp":"2021-06-07T20:15:34+00:00","entry":[{"fullUr | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:35,719 : XML Submission Logger_1_b : POST sucessful: XML added with id: 69605460-a48e-4a50-9fa7-d7c000a2f594 | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:35,719 : Flow Logger HTML_z : 1: Submit FHIR Msg,0.0259 Min,0.186364 MB,0.385832 MB,52.3%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:35,719 : Flow Logger HTML_z : Starting list bundle update/addition | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:35,727 : List Bundle Creation Logger_1_7 : Extracted list bundle document type code this document 100000155533 | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:35,727 : List Bundle Creation Logger_1_7 : Getting Existing List Bundle accross all MANs | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:35,727 : List Bundle Creation Logger_1_7 : Getting list bundle for MAN EU/1/13/871/001  | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:36,481 : List Bundle Creation Logger_1_7 : Getting list bundle for MAN EU/1/13/871/002  | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:37,241 : List Bundle Creation Logger_1_7 : Getting list bundle for MAN EU/1/13/871/003  | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:38,099 : List Bundle Creation Logger_1_7 : Getting Existing List Bundle using common list id c4c8ded9-3b93-45cf-8b0c-da97308ee903 | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:38,798 : List Bundle Creation Logger_1_7 : Added missing MAN identifiers | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:38,806 : List Bundle Creation Logger_1_7 : Adding a new item | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:38,806 : List Bundle Creation Logger_1_7 : Converted to required XML format | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:39,538 : List Bundle Creation Logger_1_7 : List update successfully completed c4c8ded9-3b93-45cf-8b0c-da97308ee903 | H | CAP |  de | 1 | Ovaleap_clean_ANHANG II.json
2021-06-08 01:45:39,546 : Flow Logger HTML_z : Completed list bundle update/addition | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:39,554 : Flow Logger HTML_z : 1: Update/Add List Bundle,0.0639 Min,0.103403 MB,0.350313 MB,52.5%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:39,554 : Flow Logger HTML_z : 



||||||||||||||||||||||||||||||||2 ||||| Ovaleap_clean_ANHANG III.json||||||||||||||||||||||||||||||||



 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:45:39,562 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Starting Heading Extraction | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json
2021-06-08 01:45:39,751 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Started Extracting Heading | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json
2021-06-08 01:45:40,083 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed : <=1|18.75|(90, 100, 95)|0.962| | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- 'A. ETIKETTIERUNG' | Qrd txt :- 'ETIKETTIERUNG ' | Matched :- 'True'
2021-06-08 01:45:40,091 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed As This The First Heading | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14001' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-06-08 01:45:40,109 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed : Contains<>|82.35|(68, 88, 86)|0.905| | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- 'ANGABEN AUF DER ÄUSSEREN UMHÜLLUNG' | Qrd txt :- 'ANGABEN <AUF DER ÄUSSEREN UMHÜLLUNG> <UND> <AUF DEM BEHÄLTNIS>' | Matched :- 'True'
2021-06-08 01:45:40,117 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14002' | prevHeadingCurrId :- '14001' | prevHeadingFoundId :- '14001'
2021-06-08 01:45:40,218 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS' | Qrd txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS' | Matched :- 'True'
2021-06-08 01:45:40,226 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14003' | prevHeadingCurrId :- '14002' | prevHeadingFoundId :- '14002'
2021-06-08 01:45:40,567 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '2. WIRKSTOFF(E)' | Qrd txt :- '2. WIRKSTOFF(E)' | Matched :- 'True'
2021-06-08 01:45:40,575 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14004' | prevHeadingCurrId :- '14003' | prevHeadingFoundId :- '14003'
2021-06-08 01:45:40,701 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '3. SONSTIGE BESTANDTEILE' | Qrd txt :- '3. SONSTIGE BESTANDTEILE' | Matched :- 'True'
2021-06-08 01:45:40,701 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Validation Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | currHeadId :- '14005' | prevHeadingCurrId :- '14004' | prevHeadingFoundId :- '14004'
2021-06-08 01:45:40,945 : Heading Extraction Ovaleap_clean_ANHANG III.json_t : Match Passed | H | CAP |  de | 2 | Ovaleap_clean_ANHANG III.json | Doc txt :- '4. DARREICHUNGSFORM UND INHALT' | Qrd txt :- '4. DARREICHUNGSFORM UND INHALT' | Matched :- 'True'
