,id,Procedure type,Document type,Language code,Display code,Name,parent_id,Mandatory
1,23001,CAP,BIJSLUITER,nl,,BIJSLUITER,,True
2,23002,CAP,BIJSLUITER,nl,,q Dit geneesmiddel is onderworpen aan aanvullende monitoring. Daardoor kan snel nieuwe veiligheidsinformatie worden vastgesteld. U kunt hieraan bijdragen door melding te maken van alle bijwerkingen die u eventueel zou ervaren. Aan het einde van rubriek 4 leest u hoe u dat kunt doen,23001.0,False
3,23003,CAP,BIJSLUITER,nl,,Inhoud van deze bijsluiter,23001.0,True
4,23004,CAP,BIJSLUITER,nl,1,Wat is X en waarvoor wordt dit middel <gebruikt><ingenomen>?,23001.0,True
5,23005,CAP,BIJSLUITER,nl,2,Wanneer mag u dit middel niet <gebruiken><innemen> of moet u er extra voorzichtig mee zijn?,23001.0,True
6,23006,CAP,BIJSLUITER,nl,,Wanneer mag u dit middel niet gebruiken?,23005.0,True
7,23007,CAP,BIJSLUITER,nl,,Wanneer moet u extra voorzichtig zijn met dit middel?,23005.0,True
8,23008,CAP,BIJSLUITER,nl,,Kinderen <en jongeren tot 18 jaar>,23005.0,True
9,23009,CAP,BIJSLUITER,nl,,<Gebruikt u nog andere geneesmiddelen?><Neemt u nog andere geneesmiddelen in?>,23005.0,True
10,23010,CAP,BIJSLUITER,nl,,"Waarop moet u letten met <eten> <en> <,> <drinken> <en> <alcohol>?",23005.0,True
11,23011,CAP,BIJSLUITER,nl,,"Zwangerschap <en> <,> borstvoeding <en vruchtbaarheid>",23005.0,True
12,23012,CAP,BIJSLUITER,nl,,Rijvaardigheid en het gebruik van machines,23005.0,True
13,23013,CAP,BIJSLUITER,nl,,X bevat {naam van de hulpstof(fen)},23005.0,False
14,23014,CAP,BIJSLUITER,nl,3,Hoe <gebruikt u dit middel><neemt u dit middel in>?,23001.0,True
15,23015,CAP,BIJSLUITER,nl,,Gebruik bij kinderen <en jongeren tot 18 jaar>,23014.0,False
16,23016,CAP,BIJSLUITER,nl,,Heeft u te veel van dit middel <gebruikt> <ingenomen>?,23014.0,False
17,23017,CAP,BIJSLUITER,nl,,Bent u vergeten dit middel <te gebruiken> <in te nemen>?,23014.0,False
18,23018,CAP,BIJSLUITER,nl,,Als u stopt met het <innemen> <gebruik> van dit middel,23014.0,False
19,23019,CAP,BIJSLUITER,nl,4,Mogelijke bijwerkingen,23001.0,True
20,23020,CAP,BIJSLUITER,nl,,Extra bijwerkingen die bij kinderen <en jongeren tot 18 jaar> kunnen voorkomen,23019.0,False
21,23021,CAP,BIJSLUITER,nl,,Het melden van bijwerkingen,23019.0,True
22,23022,CAP,BIJSLUITER,nl,5,Hoe bewaart u dit middel?,23001.0,True
23,23023,CAP,BIJSLUITER,nl,6,Inhoud van de verpakking en overige informatie,23001.0,True
24,23024,CAP,BIJSLUITER,nl,,Welke stoffen zitten er in dit middel?,23023.0,True
25,23025,CAP,BIJSLUITER,nl,,Hoe ziet X eruit en hoeveel zit er in een verpakking?,23023.0,True
26,23026,CAP,BIJSLUITER,nl,,Houder van de vergunning voor het in de handel brengen en fabrikant,23023.0,True
27,23027,CAP,BIJSLUITER,nl,,Neem voor alle informatie over dit geneesmiddel contact op met de lokale vertegenwoordiger van de houder van de vergunning voor het in de handel brengen:,23023.0,False
28,23028,CAP,BIJSLUITER,nl,,Deze bijsluiter is voor het laatst goedgekeurd in <{MM/JJJJ}> <{maand JJJJ}>.,23023.0,True
29,23029,CAP,BIJSLUITER,nl,,Andere informatiebronnen,23023.0,False
30,23030,CAP,BIJSLUITER,nl,,De volgende informatie is alleen bestemd voor beroepsbeoefenaren in de gezondheidszorg:,23001.0,False
1,24001,CAP,SmPC,se,,PRODUKTRESUMÉ,,True
2,24002,CAP,SmPC,se,,qDetta läkemedel är föremål för utökad övervakning. Detta kommer att göra det möjligt att snabbt identifiera ny säkerhetsinformation. Hälso- och sjukvårdspersonal uppmanas att rapportera varje misstänkt biverkning. Se avsnitt 4.8 om hur man rapporterar biverkningar.,24001.0,False
3,24003,CAP,SmPC,se,1,LÄKEMEDLETS NAMN,24001.0,True
4,24004,CAP,SmPC,se,2,KVALITATIV OCH KVANTITATIV SAMMANSÄTTNING,24001.0,True
5,24005,CAP,SmPC,se,2.1,Allmän beskrivning,24004.0,False
6,24006,CAP,SmPC,se,2.2,Kvalitativ och kvantitativ sammansättning,24004.0,False
7,24007,CAP,SmPC,se,,Hjälpämne(n) med känd effekt,24006.0,False
8,24008,CAP,SmPC,se,3,LÄKEMEDELSFORM,24001.0,True
9,24009,CAP,SmPC,se,4,KLINISKA UPPGIFTER,24001.0,True
10,24010,CAP,SmPC,se,4.1,Terapeutiska indikationer,24009.0,True
11,24011,CAP,SmPC,se,4.2,Dosering och administreringssätt,24009.0,True
12,24012,CAP,SmPC,se,,Dosering,24011.0,True
13,24013,CAP,SmPC,se,,Pediatrisk population,24012.0,True
14,24014,CAP,SmPC,se,,Administreringssätt,24011.0,True
15,24015,CAP,SmPC,se,,Försiktighetsåtgärder före hantering eller administrering av läkemedlet,24014.0,False
16,24016,CAP,SmPC,se,4.3,Kontraindikationer,24009.0,True
17,24017,CAP,SmPC,se,4.4,Varningar och försiktighet,24009.0,True
18,24018,CAP,SmPC,se,,Spårbarhet,24017.0,False
19,24019,CAP,SmPC,se,,Pediatrisk population,24017.0,False
20,24020,CAP,SmPC,se,4.5,Interaktioner med andra läkemedel och övriga interaktioner,24009.0,True
21,24021,CAP,SmPC,se,,Pediatrisk population,24020.0,False
22,24022,CAP,SmPC,se,4.6,"Fertilitet, graviditet och amning",24009.0,True
23,24023,CAP,SmPC,se,,Graviditet,24022.0,False
24,24024,CAP,SmPC,se,,Amning,24022.0,False
25,24025,CAP,SmPC,se,,Fertilitet,24022.0,False
26,24026,CAP,SmPC,se,4.7,Effekter på förmågan att framföra fordon och använda maskiner,24009.0,True
27,24027,CAP,SmPC,se,4.8,Biverkningar,24009.0,True
28,24028,CAP,SmPC,se,,Pediatrisk population,24027.0,False
29,24029,CAP,SmPC,se,,Rapportering av misstänkta biverkningar,24027.0,True
30,24030,CAP,SmPC,se,4.9,Överdosering,24009.0,True
31,24031,CAP,SmPC,se,,Pediatrisk population,24030.0,False
32,24032,CAP,SmPC,se,5,FARMAKOLOGISKA EGENSKAPER,24001.0,True
33,24033,CAP,SmPC,se,5.1,Farmakodynamiska egenskaper,24032.0,True
34,24034,CAP,SmPC,se,,Verkningsmekanism,24033.0,False
35,24035,CAP,SmPC,se,,Farmakodynamisk effekt,24033.0,False
36,24036,CAP,SmPC,se,,Klinisk effekt och säkerhet,24033.0,False
37,24037,CAP,SmPC,se,,Pediatrisk population,24033.0,False
38,24038,CAP,SmPC,se,5.2,Farmakokinetiska egenskaper,24032.0,True
39,24039,CAP,SmPC,se,,Absorption,24038.0,False
40,24040,CAP,SmPC,se,,Distribution,24038.0,False
41,24041,CAP,SmPC,se,,Metabolism,24038.0,False
42,24042,CAP,SmPC,se,,Eliminering,24038.0,False
43,24043,CAP,SmPC,se,,Linjäritet/icke-linjäritet,24038.0,False
44,24044,CAP,SmPC,se,,Farmakokinetiskt (Farmakokinetiska)/farmakodynamiskt (farmakodynamiska) förhållande(n),24038.0,False
45,24045,CAP,SmPC,se,5.3,Prekliniska säkerhetsuppgifter,24032.0,True
46,24046,CAP,SmPC,se,,Miljöriskbedömning,24045.0,False
47,24047,CAP,SmPC,se,6,FARMACEUTISKA UPPGIFTER,24001.0,True
48,24048,CAP,SmPC,se,6.1,Förteckning över hjälpämnen,24047.0,True
49,24049,CAP,SmPC,se,6.2,Inkompatibiliteter,24047.0,True
50,24050,CAP,SmPC,se,6.3,Hållbarhet,24047.0,True
51,24051,CAP,SmPC,se,6.4,Särskilda förvaringsanvisningar,24047.0,True
52,24052,CAP,SmPC,se,6.5,"Förpackningstyp och innehåll <och utrustning för användning, administrering eller implantation>",24047.0,True
53,24053,CAP,SmPC,se,6.6,Särskilda anvisningar för destruktion <och övrig hantering>,24047.0,True
54,24054,CAP,SmPC,se,,Användning i den pediatriska populationen,24053.0,False
55,24055,CAP,SmPC,se,7,INNEHAVARE AV GODKÄNNANDE FÖR FÖRSÄLJNING,24001.0,True
56,24056,CAP,SmPC,se,8,NUMMER PÅ GODKÄNNANDE FÖR FÖRSÄLJNING ,24001.0,True
57,24057,CAP,SmPC,se,9,DATUM FÖR FÖRSTA GODKÄNNANDE/FÖRNYAT GODKÄNNANDE,24001.0,True
58,24058,CAP,SmPC,se,10,DATUM FÖR ÖVERSYN AV PRODUKTRESUMÉN,24001.0,True
59,24059,CAP,SmPC,se,11,ABSORBERAD DOS OCH EFFEKTIV DOS,24001.0,False
60,24060,CAP,SmPC,se,12,INSTRUKTION FÖR BEREDNING AV RADIOFARMAKA,24001.0,False
1,25001,CAP,AnnexII,se,,BILAGA II,,True
2,25002,CAP,AnnexII,se,A,< TILLVERKARE AV DEN (DE) AKTIVA SUBSTANSEN (SUBSTANSERNA) AV BIOLOGISKT URSPRUNG OCH > TILLVERKARE SOM ANSVARAR FÖR FRISLÄPPANDE AV TILLVERKNINGSSATS,25001.0,True
3,25003,CAP,AnnexII,se,,Namn och adress till tillverkare av aktiv(a) substans(er) av biologiskt ursprung,25002.0,False
4,25004,CAP,AnnexII,se,,Namn och adress till tillverkare som ansvarar för frisläppande av tillverkningssats,25002.0,True
5,25005,CAP,AnnexII,se,B,VILLKOR ELLER BEGRÄNSNINGAR FÖR TILLHANDAHÅLLANDE OCH ANVÄNDNING ,25001.0,True
6,25006,CAP,AnnexII,se,,Officiellt frisläppande av tillverkningssats,25005.0,False
7,25007,CAP,AnnexII,se,C,ÖVRIGA VILLKOR OCH KRAV FÖR GODKÄNNANDET FÖR FÖRSÄLJNING,25001.0,True
8,25008,CAP,AnnexII,se,,Periodiska säkerhetsrapporter,25007.0,True
9,25009,CAP,AnnexII,se,D,VILLKOR ELLER BEGRÄNSNINGAR AVSEENDE EN SÄKER OCH EFFEKTIV ANVÄNDNING AV LÄKEMEDLET  ,25001.0,True
10,25010,CAP,AnnexII,se,,Riskhanteringsplan,25009.0,True
11,25011,CAP,AnnexII,se,,Ytterligare riskminimeringsåtgärder,25009.0,False
12,25012,CAP,AnnexII,se,,Skyldighet att vidta åtgärder efter godkännande för försäljning,25009.0,False
13,25013,CAP,AnnexII,se,E,SÄRSKILDA VILLKOR SOM SKA KOMPLETTERA ÅTAGANDEN EFTER GODKÄNNANDET FÖR FÖRSÄLJNING <FÖR DET VILLKORADE GODKÄNNANDET> <FÖR GODKÄNNANDET I UNDANTAGSFALL>,25001.0,False
1,26001,CAP,Labelling,se,,MÄRKNING,,True
2,26002,CAP,Labelling,se,,UPPGIFTER SOM SKA FINNAS PÅ <YTTRE FÖRPACKNINGEN> <OCH PÅ> <INNERFÖRPACKNINGEN>,26001.0,True
3,26003,CAP,Labelling,se,1,LÄKEMEDLETS NAMN,26002.0,True
4,26004,CAP,Labelling,se,2,DEKLARATION AV AKTIV(A) SUBSTANS(ER),26002.0,True
5,26005,CAP,Labelling,se,3,FÖRTECKNING ÖVER HJÄLPÄMNEN,26002.0,True
6,26006,CAP,Labelling,se,4,LÄKEMEDELSFORM OCH FÖRPACKNINGSSTORLEK,26002.0,True
7,26007,CAP,Labelling,se,5,ADMINISTRERINGSSÄTT OCH ADMINISTRERINGSVÄG,26002.0,True
8,26008,CAP,Labelling,se,6,SÄRSKILD VARNING OM ATT LÄKEMEDLET MÅSTE FÖRVARAS UTOM SYN- OCH RÄCKHÅLL FÖR BARN,26002.0,True
9,26009,CAP,Labelling,se,7,ÖVRIGA SÄRSKILDA VARNINGAR OM SÅ ÄR NÖDVÄNDIGT,26002.0,True
10,26010,CAP,Labelling,se,8,UTGÅNGSDATUM,26002.0,True
11,26011,CAP,Labelling,se,9,SÄRSKILDA FÖRVARINGSANVISNINGAR,26002.0,True
12,26012,CAP,Labelling,se,10,SÄRSKILDA FÖRSIKTIGHETSÅTGÄRDER FÖR DESTRUKTION AV EJ ANVÄNT LÄKEMEDEL OCH AVFALL I FÖREKOMMANDE FALL,26002.0,True
13,26013,CAP,Labelling,se,11,INNEHAVARE AV GODKÄNNANDE FÖR FÖRSÄLJNING (NAMN OCH ADRESS),26002.0,True
14,26014,CAP,Labelling,se,12,NUMMER PÅ GODKÄNNANDE FÖR FÖRSÄLJNING ,26002.0,True
15,26015,CAP,Labelling,se,13,"TILLVERKNINGSSATSNUMMER <, DONATIONS- OCH PRODUKTKODER>",26002.0,True
16,26016,CAP,Labelling,se,14,ALLMÄN KLASSIFICERING FÖR FÖRSKRIVNING,26002.0,True
17,26017,CAP,Labelling,se,15,BRUKSANVISNING,26002.0,True
18,26018,CAP,Labelling,se,16,INFORMATION I PUNKTSKRIFT,26002.0,True
19,26019,CAP,Labelling,se,17,UNIK IDENTITETSBETECKNING – TVÅDIMENSIONELL STRECKKOD ,26002.0,True
20,26020,CAP,Labelling,se,18,UNIK IDENTITETSBETECKNING – I ETT FORMAT LÄSBART FÖR MÄNSKLIGT ÖGA,26002.0,True
21,26021,CAP,Labelling,se,,UPPGIFTER SOM SKA FINNAS PÅ BLISTER ELLER STRIPS,26001.0,True
22,26022,CAP,Labelling,se,1,LÄKEMEDLETS NAMN,26021.0,True
23,26023,CAP,Labelling,se,2,INNEHAVARE AV GODKÄNNANDE FÖR FÖRSÄLJNING,26021.0,True
24,26024,CAP,Labelling,se,3,UTGÅNGSDATUM,26021.0,True
25,26025,CAP,Labelling,se,4,"TILLVERKNINGSSATSNUMMER <, DONATIONS- OCH PRODUKTKODER",26021.0,True
26,26026,CAP,Labelling,se,5,ÖVRIGT,26021.0,True
27,26027,CAP,Labelling,se,,UPPGIFTER SOM SKA FINNAS PÅ SMÅ INRE LÄKEMEDELSFÖRPACKNINGAR,26001.0,True
28,26028,CAP,Labelling,se,1,LÄKEMEDLETS NAMN OCH ADMINISTRERINGSVÄG,26027.0,True
29,26029,CAP,Labelling,se,2,ADMINISTRERINGSSÄTT,26027.0,True
30,26030,CAP,Labelling,se,3,UTGÅNGSDATUM,26027.0,True
31,26031,CAP,Labelling,se,4,"TILLVERKNINGSSATSNUMMER <, DONATIONS- OCH PRODUKTKODER>",26027.0,True
32,26032,CAP,Labelling,se,5,"MÄNGD UTTRYCKT I VIKT, VOLYM ELLER PER ENHET",26027.0,True
33,26033,CAP,Labelling,se,6,ÖVRIGT,26027.0,True
1,27001,CAP,Package leaflet,se,,BIPACKSEDEL,,True
2,27002,CAP,Package leaflet,se,,q Detta läkemedel är föremål för utökad övervakning. Detta kommer att göra det möjligt att snabbt identifiera ny säkerhetsinformation. Du kan hjälpa till genom att rapportera de biverkningar du eventuellt får. Information om hur du rapporterar biverkningar finns i slutet av avsnitt 4. ,27001.0,False
3,27003,CAP,Package leaflet,se,,I denna bipacksedel finns information om följande:,27001.0,True
4,27004,CAP,Package leaflet,se,1,Vad X är och vad det används för,27001.0,True
5,27005,CAP,Package leaflet,se,2,Vad du behöver veta innan du <tar> <använder> X ,27001.0,True
6,27006,CAP,Package leaflet,se,,<Ta> <Använd> inte X<:>,27005.0,True
7,27007,CAP,Package leaflet,se,,Varningar och försiktighet,27005.0,True
8,27008,CAP,Package leaflet,se,,Barn <och ungdomar>,27005.0,True
9,27009,CAP,Package leaflet,se,,Andra läkemedel och X,27005.0,True
10,27010,CAP,Package leaflet,se,,"X med <mat> <och > <,> <dryck> <och> <alkohol>",27005.0,True
11,27011,CAP,Package leaflet,se,,"Graviditet <och> <,> amning <och fertilitet>",27005.0,True
12,27012,CAP,Package leaflet,se,,Körförmåga och användning av maskiner,27005.0,True
13,27013,CAP,Package leaflet,se,,X innehåller {namn på hjälpämne(n)},27005.0,False
14,27014,CAP,Package leaflet,se,3,Hur du <tar> <använder> X,27001.0,True
15,27015,CAP,Package leaflet,se,,Användning för barn <och ungdomar>,27014.0,False
16,27016,CAP,Package leaflet,se,,Om du <har tagit> <använt> för stor mängd av X,27014.0,False
17,27017,CAP,Package leaflet,se,,Om du har glömt att <ta> <använda> X,27014.0,False
18,27018,CAP,Package leaflet,se,,Om du slutar att <ta> <använda>X,27014.0,False
19,27019,CAP,Package leaflet,se,4,Eventuella biverkningar,27001.0,True
20,27020,CAP,Package leaflet,se,,Ytterligare biverkningar hos barn <och ungdomar>,27019.0,False
21,27021,CAP,Package leaflet,se,,Rapportering av biverkningar,27019.0,True
22,27022,CAP,Package leaflet,se,5,Hur X ska förvaras,27001.0,True
23,27023,CAP,Package leaflet,se,6,Förpackningens innehåll och övriga upplysningar,27001.0,True
24,27024,CAP,Package leaflet,se,,Innehållsdeklaration,27023.0,True
25,27025,CAP,Package leaflet,se,,Läkemedlets utseende och förpackningsstorlekar,27023.0,True
26,27026,CAP,Package leaflet,se,,Innehavare av godkännande för försäljning och tillverkare,27023.0,True
27,27027,CAP,Package leaflet,se,,Kontakta ombudet för innehavaren av godkännandet för försäljning om du vill veta mer om detta läkemedel,27023.0,False
28,27028,CAP,Package leaflet,se,,Denna bipacksedel ändrades senast <{MM/ÅÅÅÅ}><{månad ÅÅÅÅ}>.,27023.0,True
29,27029,CAP,Package leaflet,se,,Övriga informationskällor,27023.0,False
30,27030,CAP,Package leaflet,se,,Följande uppgifter är endast avsedda för hälso- och sjukvårdspersonal:,27001.0,False
1,28001,CAP,SmPC,en,,SUMMARY OF PRODUCT CHARACTERISTICS,,True
2,28002,CAP,SmPC,en,,qThis medicinal product is subject to additional monitoring. This will allow quick identification of new safety information. Healthcare professionals are asked to report any suspected adverse reactions. See section 4.8 for how to report adverse reactions.,28001.0,False
3,28003,CAP,SmPC,en,1,NAME OF THE MEDICINAL PRODUCT,28001.0,True
4,28004,CAP,SmPC,en,2,QUALITATIVE AND QUANTITATIVE COMPOSITION,28001.0,True
5,28005,CAP,SmPC,en,2.1,General description,28004.0,False
6,28006,CAP,SmPC,en,2.2,Qualitative and quantitative composition,28004.0,False
7,28007,CAP,SmPC,en,,Excipient(s) with known effect,28006.0,False
8,28008,CAP,SmPC,en,3,PHARMACEUTICAL FORM,28001.0,True
9,28009,CAP,SmPC,en,4,CLINICAL PARTICULARS,28001.0,True
10,28010,CAP,SmPC,en,4.1,Therapeutic indications,28009.0,True
11,28011,CAP,SmPC,en,4.2,Posology and method of administration,28009.0,True
12,28012,CAP,SmPC,en,,Posology,28011.0,True
13,28013,CAP,SmPC,en,,Paediatric population,28012.0,True
14,28014,CAP,SmPC,en,,Method of administration ,28011.0,True
15,28015,CAP,SmPC,en,,Precautions to be taken before handling or administering the medicinal product,28014.0,False
16,28016,CAP,SmPC,en,4.3,Contraindications,28009.0,True
17,28017,CAP,SmPC,en,4.4,Special warnings and precautions for use,28009.0,True
18,28018,CAP,SmPC,en,,Traceability,28017.0,False
19,28019,CAP,SmPC,en,,Paediatric population,28017.0,False
20,28020,CAP,SmPC,en,4.5,Interaction with other medicinal products and other forms of interaction,28009.0,True
21,28021,CAP,SmPC,en,,Paediatric population,28020.0,False
22,28022,CAP,SmPC,en,4.6,"Fertility, pregnancy and lactation",28009.0,True
23,28023,CAP,SmPC,en,,Pregnancy,28022.0,False
24,28024,CAP,SmPC,en,,Breast-feeding,28022.0,False
25,28025,CAP,SmPC,en,,Fertility,28022.0,False
26,28026,CAP,SmPC,en,4.7,Effects on ability to drive and use machines,28009.0,True
27,28027,CAP,SmPC,en,4.8,Undesirable effects,28009.0,True
28,28028,CAP,SmPC,en,,Paediatric population,28027.0,False
29,28029,CAP,SmPC,en,,Reporting of suspected adverse reactions,28027.0,True
30,28030,CAP,SmPC,en,4.9,Overdose,28009.0,True
31,28031,CAP,SmPC,en,,Paediatric population,28030.0,False
32,28032,CAP,SmPC,en,5,PHARMACOLOGICAL PROPERTIES,28001.0,True
33,28033,CAP,SmPC,en,5.1,Pharmacodynamic properties,28032.0,True
34,28034,CAP,SmPC,en,,Mechanism of action,28033.0,False
35,28035,CAP,SmPC,en,,Pharmacodynamic effects,28033.0,False
36,28036,CAP,SmPC,en,,Clinical efficacy and safety,28033.0,False
37,28037,CAP,SmPC,en,,Paediatric population,28033.0,False
38,28038,CAP,SmPC,en,5.2,Pharmacokinetic properties,28032.0,True
39,28039,CAP,SmPC,en,,Absorption,28038.0,False
40,28040,CAP,SmPC,en,,Distribution,28038.0,False
41,28041,CAP,SmPC,en,,Biotransformation,28038.0,False
42,28042,CAP,SmPC,en,,Elimination,28038.0,False
43,28043,CAP,SmPC,en,,Linearity/non-linearity,28038.0,False
44,28044,CAP,SmPC,en,,Pharmacokinetic/pharmacodynamic relationship(s),28038.0,False
45,28045,CAP,SmPC,en,5.3,Preclinical safety data,28032.0,True
46,28046,CAP,SmPC,en,,Environmental risk assessment (ERA),28045.0,False
47,28047,CAP,SmPC,en,6,PHARMACEUTICAL PARTICULARS,28001.0,True
48,28048,CAP,SmPC,en,6.1,List of excipients,28047.0,True
49,28049,CAP,SmPC,en,6.2,Incompatibilities,28047.0,True
50,28050,CAP,SmPC,en,6.3,Shelf life,28047.0,True
51,28051,CAP,SmPC,en,6.4,Special precautions for storage,28047.0,True
52,28052,CAP,SmPC,en,6.5,Nature and contents of container <and special equipment for use administration or implantation>,28047.0,True
53,28053,CAP,SmPC,en,6.6,Special precautions for disposal <and other handling>,28047.0,True
54,28054,CAP,SmPC,en,,Use in the paediatric population,28053.0,False
55,28055,CAP,SmPC,en,7,MARKETING AUTHORISATION HOLDER,28001.0,True
56,28056,CAP,SmPC,en,8,MARKETING AUTHORISATION NUMBER(S),28001.0,True
57,28057,CAP,SmPC,en,9,DATE OF FIRST AUTHORISATION/RENEWAL OF THE AUTHORISATION,28001.0,True
58,28058,CAP,SmPC,en,10,DATE OF REVISION OF THE TEXT,28001.0,True
59,28059,CAP,SmPC,en,11,DOSIMETRY,28001.0,False
60,28060,CAP,SmPC,en,12,INSTRUCTIONS FOR PREPARATION OF RADIOPHARMACEUTICALS,28001.0,False
1,29001,CAP,AnnexII,en,,ANNEX II,,True
2,29002,CAP,AnnexII,en,A,MANUFACTURER(S) OF THE BIOLOGICAL ACTIVE SUBSTANCE(S) AND MANUFACTURER(S) RESPONSIBLE FOR BATCH RELEASE,29001.0,True
3,29003,CAP,AnnexII,en,,Name and address of the manufacturer(s) of the biological active substance(s),29002.0,False
4,29004,CAP,AnnexII,en,,Name and address of the manufacturer(s) responsible for batch release,29002.0,True
5,29005,CAP,AnnexII,en,B,CONDITIONS OR RESTRICTIONS REGARDING SUPPLY AND USE,29001.0,True
6,29006,CAP,AnnexII,en,,Official batch release,29005.0,False
7,29007,CAP,AnnexII,en,C,OTHER CONDITIONS AND REQUIREMENTS OF THE MARKETING AUTHORISATION,29001.0,True
8,29008,CAP,AnnexII,en,,Periodic safety update reports (PSURs),29007.0,True
9,29009,CAP,AnnexII,en,D,CONDITIONS OR RESTRICTIONS WITH REGARD TO THE SAFE AND EFFECTIVE USE OF THE MEDICINAL PRODUCT,29001.0,True
10,29010,CAP,AnnexII,en,,Risk management plan (RMP),29009.0,True
11,29011,CAP,AnnexII,en,,Additional risk minimisation measures,29009.0,False
12,29012,CAP,AnnexII,en,,Obligation to conduct post-authorisation measures,29009.0,False
13,29013,CAP,AnnexII,en,E,"SPECIFIC OBLIGATION TO COMPLETE POST-AUTHORISATION MEASURES FOR
<THE CONDITIONAL MARKETING AUTHORISATION> <THE MARKETING AUTHORISATION UNDER EXCEPTIONAL CIRCUMSTANCES>",29001.0,False
1,30001,CAP,Labelling,en,,LABELLING ,,True
2,30002,CAP,Labelling,en,,PARTICULARS TO APPEAR ON <THE OUTER PACKAGING> <AND> <THE IMMEDIATE PACKAGING>,30001.0,True
3,30003,CAP,Labelling,en,1,NAME OF THE MEDICINAL PRODUCT,30002.0,True
4,30004,CAP,Labelling,en,2,STATEMENT OF ACTIVE SUBSTANCE(S),30002.0,True
5,30005,CAP,Labelling,en,3,LIST OF EXCIPIENTS,30002.0,True
6,30006,CAP,Labelling,en,4,PHARMACEUTICAL FORM AND CONTENTS,30002.0,True
7,30007,CAP,Labelling,en,5,METHOD AND ROUTE(S) OF ADMINISTRATION,30002.0,True
8,30008,CAP,Labelling,en,6,SPECIAL WARNING THAT THE MEDICINAL PRODUCT MUST BE STORED OUT OF THE SIGHT AND REACH OF CHILDREN,30002.0,True
9,30009,CAP,Labelling,en,7,"OTHER SPECIAL WARNING(S), IF NECESSARY",30002.0,True
10,30010,CAP,Labelling,en,8,EXPIRY DATE,30002.0,True
11,30011,CAP,Labelling,en,9,SPECIAL STORAGE CONDITIONS,30002.0,True
12,30012,CAP,Labelling,en,10,"SPECIAL PRECAUTIONS FOR DISPOSAL OF UNUSED MEDICINAL PRODUCTS OR WASTE MATERIALS DERIVED FROM SUCH MEDICINAL PRODUCTS, IF APPROPRIATE",30002.0,True
13,30013,CAP,Labelling,en,11,NAME AND ADDRESS OF THE MARKETING AUTHORISATION HOLDER,30002.0,True
14,30014,CAP,Labelling,en,12,MARKETING AUTHORISATION NUMBER(S) ,30002.0,True
15,30015,CAP,Labelling,en,13,"BATCH NUMBER<, DONATION AND PRODUCT CODES>",30002.0,True
16,30016,CAP,Labelling,en,14,GENERAL CLASSIFICATION FOR SUPPLY,30002.0,True
17,30017,CAP,Labelling,en,15,INSTRUCTIONS ON USE,30002.0,True
18,30018,CAP,Labelling,en,16,INFORMATION IN BRAILLE,30002.0,True
19,30019,CAP,Labelling,en,17,UNIQUE IDENTIFIER – 2D BARCODE,30002.0,True
20,30020,CAP,Labelling,en,18,UNIQUE IDENTIFIER - HUMAN READABLE DATA,30002.0,True
21,30021,CAP,Labelling,en,,MINIMUM PARTICULARS TO APPEAR ON BLISTERS OR STRIPS,30001.0,True
22,30022,CAP,Labelling,en,1,NAME OF THE MEDICINAL PRODUCT,30021.0,True
23,30023,CAP,Labelling,en,2,NAME OF THE MARKETING AUTHORISATION HOLDER,30021.0,True
24,30024,CAP,Labelling,en,3,EXPIRY DATE,30021.0,True
25,30025,CAP,Labelling,en,4,"BATCH NUMBER<, DONATION AND PRODUCT CODES>",30021.0,True
26,30026,CAP,Labelling,en,5,OTHER,30021.0,True
27,30027,CAP,Labelling,en,,MINIMUM PARTICULARS TO APPEAR ON SMALL IMMEDIATE PACKAGING UNITS,30001.0,True
28,30028,CAP,Labelling,en,1,NAME OF THE MEDICINAL PRODUCT AND ROUTE(S) OF ADMINISTRATION,30027.0,True
29,30029,CAP,Labelling,en,2,METHOD OF ADMINISTRATION,30027.0,True
30,30030,CAP,Labelling,en,3,EXPIRY DATE,30027.0,True
31,30031,CAP,Labelling,en,4,"BATCH NUMBER<, DONATION AND PRODUCT CODES>",30027.0,True
32,30032,CAP,Labelling,en,5,"CONTENTS BY WEIGHT, BY VOLUME OR BY UNIT",30027.0,True
33,30033,CAP,Labelling,en,6,OTHER,30027.0,True
1,31001,CAP,Package leaflet,en,,PACKAGE LEAFLET,,True
2,31002,CAP,Package leaflet,en,,q This medicine is subject to additional monitoring. This will allow quick identification of new safety information. You can help by reporting any side effects you may get. See the end of section 4 for how to report side effects.,31001.0,False
3,31003,CAP,Package leaflet,en,,What is in this leaflet,31001.0,True
4,31004,CAP,Package leaflet,en,1,What X is and what it is used for,31001.0,True
5,31005,CAP,Package leaflet,en,2,What you need to know before you <take> <use> X ,31001.0,True
6,31006,CAP,Package leaflet,en,,Do not <take> <use> X,31005.0,True
7,31007,CAP,Package leaflet,en,,Warnings and precautions ,31005.0,True
8,31008,CAP,Package leaflet,en,,Children <and adolescents>,31005.0,True
9,31009,CAP,Package leaflet,en,,Other medicines and X,31005.0,True
10,31010,CAP,Package leaflet,en,,"X with <food> <and> <,> <drink> <and> <alcohol>",31005.0,True
11,31011,CAP,Package leaflet,en,,"Pregnancy <and> <,> breast-feeding <and fertility>",31005.0,True
