,id,Procedure type,Document type,Language code,Display code,Name,parent_id,Mandatory,heading_id
4963,138021,NAP,Package leaflet,ic,,Tilkynning aukaverkana,138019.0,True,21
4964,138022,NAP,Package leaflet,ic,5,Hvernig geyma á X,138001.0,True,22
4965,138023,NAP,Package leaflet,ic,6,Pakkningar og aðrar upplýsingar,138001.0,True,23
4966,138024,NAP,Package leaflet,ic,,X inniheldur,138023.0,True,24
4967,138025,NAP,Package leaflet,ic,,Lýsing á útliti X og pakkningastærðir,138023.0,True,25
4968,138026,NAP,Package leaflet,ic,,Markaðsleyfishafi og framleiðandi,138023.0,True,26
4969,138027,NAP,Package leaflet,ic,,Þetta lyf hefur markaðsleyfi í löndum Evrópska efnahagssvæðisins undir eftirfarandi heitum:,138023.0,False,27
4970,138028,NAP,Package leaflet,ic,,Þessi fylgiseðill var síðast uppfærður <{MM/ÁÁÁÁ}> <í {mánuður ÁÁÁÁ}>.,138023.0,True,28
4971,138029,NAP,Package leaflet,ic,,Upplýsingar sem hægt er að nálgast annars staðar,138023.0,False,29
4972,138030,NAP,Package leaflet,ic,,Eftirfarandi upplýsingar eru einungis ætlaðar heilbrigðisstarfsmönnum:,138001.0,False,30
4973,139001,NAP,SmPC,it,,RIASSUNTO DELLE CARATTERISTICHE DEL PRODOTTO,,True,1
4974,139002,NAP,SmPC,it,,qMedicinale sottoposto a monitoraggio addizionale. Ciò permetterà la rapida identificazione di nuove informazioni sulla sicurezza. Agli operatori sanitari è richiesto di segnalare qualsiasi reazione avversa sospetta. Vedere paragrafo 4.8 per informazioni sulle modalità di segnalazione delle reazioni avverse.>,139001.0,False,2
4975,139003,NAP,SmPC,it,1,DENOMINAZIONE DEL MEDICINALE,139001.0,True,3
4976,139004,NAP,SmPC,it,2,COMPOSIZIONE QUALITATIVA E QUANTITATIVA,139001.0,True,4
4977,139005,NAP,SmPC,it,,Eccipiente(i) con effetti noti,139004.0,False,5
4978,139006,NAP,SmPC,it,3,FORMA FARMACEUTICA,139001.0,True,6
4979,139007,NAP,SmPC,it,4,INFORMAZIONI CLINICHE,139001.0,True,7
4980,139008,NAP,SmPC,it,4.1,Indicazioni terapeutiche,139007.0,True,8
4981,139009,NAP,SmPC,it,4.2,Posologia e modo di somministrazione,139007.0,True,9
4982,139010,NAP,SmPC,it,,Posologia,139009.0,True,10
4983,139011,NAP,SmPC,it,,Popolazione pediatrica,139010.0,True,11
4984,139012,NAP,SmPC,it,,Modo di somministrazione,139009.0,True,12
4985,139013,NAP,SmPC,it,,Precauzioni che devono essere prese prima della manipolazione o della somministrazione del medicinale,139012.0,False,13
4986,139014,NAP,SmPC,it,4.3,Controindicazioni,139007.0,True,14
4987,139015,NAP,SmPC,it,4.4,Avvertenze speciali e precauzioni d’impiego,139007.0,True,15
4988,139016,NAP,SmPC,it,,Tracciabilità,139015.0,False,16
4989,139017,NAP,SmPC,it,,Popolazione pediatrica,139015.0,False,17
4990,139018,NAP,SmPC,it,4.5,Interazioni con altri medicinali ed altre forme d’interazione,139007.0,True,18
4991,139019,NAP,SmPC,it,,Popolazione pediatrica,139018.0,False,19
4992,139020,NAP,SmPC,it,4.6,"Fertilità, gravidanza e allattamento",139007.0,True,20
4993,139021,NAP,SmPC,it,,Gravidanza,139020.0,False,21
4994,139022,NAP,SmPC,it,,Allattamento,139020.0,False,22
4995,139023,NAP,SmPC,it,,Fertilità,139020.0,False,23
4996,139024,NAP,SmPC,it,4.7,Effetti sulla capacità di guidare veicoli e sull’uso di macchinari,139007.0,True,24
4997,139025,NAP,SmPC,it,4.8,Effetti indesiderati,139007.0,True,25
4998,139026,NAP,SmPC,it,,Popolazione pediatrica,139025.0,False,26
4999,139027,NAP,SmPC,it,,Segnalazione delle reazioni avverse sospette,139025.0,True,27
5000,139028,NAP,SmPC,it,4.9,Sovradosaggio,139007.0,True,28
5001,139029,NAP,SmPC,it,,Popolazione pediatrica,139028.0,False,29
5002,139030,NAP,SmPC,it,5,PROPRIETÀ FARMACOLOGICHE,139001.0,True,30
5003,139031,NAP,SmPC,it,5.1,Proprietà farmacodinamiche,139030.0,True,31
5004,139032,NAP,SmPC,it,,Meccanismo d’azione,139031.0,False,32
5005,139033,NAP,SmPC,it,,Effetti farmacodinamici,139031.0,False,33
5006,139034,NAP,SmPC,it,,Efficacia e sicurezza clinica,139031.0,False,34
5007,139035,NAP,SmPC,it,,Popolazione pediatrica,139031.0,False,35
5008,139036,NAP,SmPC,it,5.2,Proprietà farmacocinetiche,139030.0,True,36
5009,139037,NAP,SmPC,it,,Assorbimento,139036.0,False,37
5010,139038,NAP,SmPC,it,,Distribuzione,139036.0,False,38
5011,139039,NAP,SmPC,it,,Biotrasformazione,139036.0,False,39
5012,139040,NAP,SmPC,it,,Eliminazione,139036.0,False,40
5013,139041,NAP,SmPC,it,,Linearità/Non linearità,139036.0,False,41
5014,139042,NAP,SmPC,it,,Relazione(i) farmacocinetica(che)/farmacodinamica(che),139036.0,False,42
5015,139043,NAP,SmPC,it,5.3,Dati preclinici di sicurezza,139030.0,True,43
5016,139044,NAP,SmPC,it,,"Valutazione del rischio ambientale (Environmental risk assessment, ERA)",139043.0,False,44
5017,139045,NAP,SmPC,it,6,INFORMAZIONI FARMACEUTICHE,139001.0,True,45
5018,139046,NAP,SmPC,it,6.1,Elenco degli eccipienti,139045.0,True,46
5019,139047,NAP,SmPC,it,6.2,Incompatibilità,139045.0,True,47
5020,139048,NAP,SmPC,it,6.3,Periodo di validità,139045.0,True,48
5021,139049,NAP,SmPC,it,6.4,Precauzioni particolari per la conservazione,139045.0,True,49
5022,139050,NAP,SmPC,it,6.5,Natura e contenuto del contenitore,139045.0,True,50
5023,139051,NAP,SmPC,it,6.6,Precauzioni particolari per lo smaltimento <e la manipolazione>,139045.0,True,51
5024,139052,NAP,SmPC,it,,Uso nella popolazione pediatrica,139051.0,False,52
5025,139053,NAP,SmPC,it,7,TITOLARE DELL’AUTORIZZAZIONE ALL’IMMISSIONE IN COMMERCIO,139001.0,True,53
5026,139054,NAP,SmPC,it,8,NUMERO(I) DELL’AUTORIZZAZIONE ALL’IMMISSIONE IN COMMERCIO ,139001.0,True,54
5027,139055,NAP,SmPC,it,9,DATA DELLA PRIMA AUTORIZZAZIONE/RINNOVO DELL’AUTORIZZAZIONE,139001.0,True,55
5028,139056,NAP,SmPC,it,10,DATA DI REVISIONE DEL TESTO,139001.0,True,56
5029,139057,NAP,SmPC,it,11,DOSIMETRIA,139001.0,False,57
5030,139058,NAP,SmPC,it,12,ISTRUZIONI PER LA PREPARAZIONE DI RADIOFARMACI,139001.0,False,58
5031,140001,NAP,Labelling,it,,ETICHETTATURA,,True,1
5032,140002,NAP,Labelling,it,,INFORMAZIONI DA APPORRE <SUL CONFEZIONAMENTO SECONDARIO> <E> <SUL CONFEZIONAMENTO PRIMARIO>,140001.0,True,2
5033,140003,NAP,Labelling,it,1,DENOMINAZIONE DEL MEDICINALE,140002.0,True,3
5034,140004,NAP,Labelling,it,2,COMPOSIZIONE QUALITATIVA E QUANTITATIVA IN TERMINI DI PRINCIPIO(I) ATTIVO(I),140002.0,True,4
5035,140005,NAP,Labelling,it,3,ELENCO DEGLI ECCIPIENTI,140002.0,True,5
5036,140006,NAP,Labelling,it,4,FORMA FARMACEUTICA E CONTENUTO,140002.0,True,6
5037,140007,NAP,Labelling,it,5,MODO E VIA(E) DI SOMMINISTRAZIONE,140002.0,True,7
5038,140008,NAP,Labelling,it,6,AVVERTENZA PARTICOLARE CHE PRESCRIVA DI TENERE IL MEDICINALE FUORI DALLA VISTA E DALLA PORTATA DEI BAMBINI,140002.0,True,8
5039,140009,NAP,Labelling,it,7,"ALTRA(E) AVVERTENZA(E) PARTICOLARE(I), SE NECESSARIO",140002.0,True,9
5040,140010,NAP,Labelling,it,8,DATA DI SCADENZA,140002.0,True,10
5041,140011,NAP,Labelling,it,9,PRECAUZIONI PARTICOLARI PER LA CONSERVAZIONE,140002.0,True,11
5042,140012,NAP,Labelling,it,10,"PRECAUZIONI PARTICOLARI PER LO SMALTIMENTO DEL MEDICINALE NON UTILIZZATO O DEI RIFIUTI DERIVATI DA TALE MEDICINALE, SE NECESSARIO",140002.0,True,12
5043,140013,NAP,Labelling,it,11,NOME E INDIRIZZO DEL TITOLARE DELL’AUTORIZZAZIONE ALL’IMMISSIONE IN COMMERCIO,140002.0,True,13
5044,140014,NAP,Labelling,it,12,NUMERO(I) DELL’AUTORIZZAZIONE ALL’IMMISSIONE IN COMMERCIO ,140002.0,True,14
5045,140015,NAP,Labelling,it,13,NUMERO DI LOTTO,140002.0,True,15
5046,140016,NAP,Labelling,it,14,CONDIZIONE GENERALE DI FORNITURA,140002.0,True,16
5047,140017,NAP,Labelling,it,15,ISTRUZIONI PER L’USO,140002.0,True,17
5048,140018,NAP,Labelling,it,16,INFORMAZIONI IN BRAILLE,140002.0,True,18
5049,140019,NAP,Labelling,it,17,IDENTIFICATIVO UNICO – CODICE A BARRE BIDIMENSIONALE,140002.0,True,19
5050,140020,NAP,Labelling,it,18,IDENTIFICATIVO UNICO - DATI LEGGIBILI ,140002.0,True,20
5051,140021,NAP,Labelling,it,,INFORMAZIONI MINIME DA APPORRE SU BLISTER O STRIP,140001.0,True,21
5052,140022,NAP,Labelling,it,1,DENOMINAZIONE DEL MEDICINALE,140021.0,True,22
5053,140023,NAP,Labelling,it,2,NOME DEL TITOLARE DELL’AUTORIZZAZIONE ALL’IMMISSIONE IN COMMERCIO,140021.0,True,23
5054,140024,NAP,Labelling,it,3,DATA DI SCADENZA,140021.0,True,24
5055,140025,NAP,Labelling,it,4,NUMERO DI LOTTO,140021.0,True,25
5056,140026,NAP,Labelling,it,5,ALTRO,140021.0,True,26
5057,140027,NAP,Labelling,it,,INFORMAZIONI MINIME DA APPORRE SUI CONFEZIONAMENTI PRIMARI DI PICCOLE DIMENSIONI,140001.0,True,27
5058,140028,NAP,Labelling,it,1,DENOMINAZIONE DEL MEDICINALE E VIA(E) DI SOMMINISTRAZIONE,140027.0,True,28
5059,140029,NAP,Labelling,it,2,MODO DI SOMMINISTRAZIONE,140027.0,True,29
5060,140030,NAP,Labelling,it,3,DATA DI SCADENZA,140027.0,True,30
5061,140031,NAP,Labelling,it,4,NUMERO DI LOTTO,140027.0,True,31
5062,140032,NAP,Labelling,it,5,"CONTENUTO IN PESO, VOLUME O UNITÀ",140027.0,True,32
5063,140033,NAP,Labelling,it,6,ALTRO,140027.0,True,33
5064,141001,NAP,Package leaflet,it,,FOGLIO ILLUSTRATIVO,,True,1
5065,141002,NAP,Package leaflet,it,,q Medicinale sottoposto a monitoraggio addizionale. Ciò permetterà la rapida identificazione di nuove informazioni sulla sicurezza. Lei può contribuire segnalando qualsiasi effetto indesiderato riscontrato durante l’assunzione di questo medicinale. Vedere la fine del paragrafo 4 per le informazioni su come segnalare gli effetti indesiderati.,141001.0,False,2
5066,141003,NAP,Package leaflet,it,,Contenuto di questo foglio,141001.0,True,3
5067,141004,NAP,Package leaflet,it,1,Cos’è X e a cosa serve,141001.0,True,4
5068,141005,NAP,Package leaflet,it,2,Cosa deve sapere prima di <prendere> <usare> X ,141001.0,True,5
5069,141006,NAP,Package leaflet,it,,Non <prenda> <usi> X,141005.0,True,6
5070,141007,NAP,Package leaflet,it,,Avvertenze e precauzioni,141005.0,True,7
5071,141008,NAP,Package leaflet,it,,Bambini <e adolescenti>,141005.0,True,8
5072,141009,NAP,Package leaflet,it,,Altri medicinali e X,141005.0,True,9
5073,141010,NAP,Package leaflet,it,,"X con <cibi> <e> <,> <bevande> <e> <alcol>",141005.0,True,10
5074,141011,NAP,Package leaflet,it,,"Gravidanza <e> <,> allattamento <e fertilità>",141005.0,True,11
5075,141012,NAP,Package leaflet,it,,Guida di veicoli e utilizzo di macchinari,141005.0,True,12
5076,141013,NAP,Package leaflet,it,,X contiene {nome del(degli) eccipiente(i)},141005.0,False,13
5077,141014,NAP,Package leaflet,it,3,Come <prendere> <usare> X,141001.0,True,14
5078,141015,NAP,Package leaflet,it,,Uso nei bambini <e negli adolescenti>,141014.0,False,15
5079,141016,NAP,Package leaflet,it,,Se <prende> <usa> più X di quanto deve,141014.0,False,16
5080,141017,NAP,Package leaflet,it,,Se dimentica di <prendere> <usare> X,141014.0,False,17
5081,141018,NAP,Package leaflet,it,,Se interrompe il trattamento con X,141014.0,False,18
5082,141019,NAP,Package leaflet,it,4,Possibili effetti indesiderati,141001.0,True,19
5083,141020,NAP,Package leaflet,it,,Effetti indesiderati aggiuntivi nei bambini <e negli adolescenti>,141019.0,False,20
5084,141021,NAP,Package leaflet,it,,Segnalazione degli effetti indesiderati,141019.0,True,21
5085,141022,NAP,Package leaflet,it,5,Come conservare X,141001.0,True,22
5086,141023,NAP,Package leaflet,it,6,Contenuto della confezione e altre informazioni,141001.0,True,23
5087,141024,NAP,Package leaflet,it,,Cosa contiene X,141023.0,True,24
5088,141025,NAP,Package leaflet,it,,Descrizione dell’aspetto di X e contenuto della confezione,141023.0,True,25
5089,141026,NAP,Package leaflet,it,,Titolare dell’autorizzazione all’immissione in commercio e produttore,141023.0,True,26
5090,141027,NAP,Package leaflet,it,,Questo medicinale è autorizzato negli Stati Membri dello Spazio economico europeo con le seguenti denominazioni:,141023.0,False,27
5091,141028,NAP,Package leaflet,it,,Questo foglio illustrativo è stato aggiornato il <{MM/AAAA}><{mese AAAA}>.,141023.0,True,28
5092,141029,NAP,Package leaflet,it,,Altre fonti d’informazioni,141023.0,False,29
5093,141030,NAP,Package leaflet,it,,Le informazioni seguenti sono destinate esclusivamente agli operatori sanitari:,141001.0,False,30
5094,142001,NAP,SmPC,lt,,PREPARATO CHARAKTERISTIKŲ SANTRAUKA,,True,1
5095,142002,NAP,SmPC,lt,,"qVykdoma papildoma šio vaistinio preparato stebėsena. Tai padės greitai nustatyti naują saugumo informaciją. Sveikatos priežiūros specialistai turi pranešti apie bet kokias įtariamas nepageidaujamas reakcijas. Apie tai, kaip pranešti apie nepageidaujamas reakcijas, žr. 4.8 skyriuje.> ",142001.0,False,2
5096,142003,NAP,SmPC,lt,1,VAISTINIO PREPARATO PAVADINIMAS,142001.0,True,3
5097,142004,NAP,SmPC,lt,2,KOKYBINĖ IR KIEKYBINĖ SUDĖTIS,142001.0,True,4
5098,142005,NAP,SmPC,lt,,"Pagalbinė (-s) medžiaga (-os), kurios (-ių) poveikis žinomas",142004.0,False,5
5099,142006,NAP,SmPC,lt,3,FARMACINĖ FORMA,142001.0,True,6
5100,142007,NAP,SmPC,lt,4,KLINIKINĖ INFORMACIJA,142001.0,True,7
5101,142008,NAP,SmPC,lt,4.1,Terapinės indikacijos,142007.0,True,8
5102,142009,NAP,SmPC,lt,4.2,Dozavimas ir vartojimo metodas,142007.0,True,9
5103,142010,NAP,SmPC,lt,,Dozavimas,142009.0,True,10
5104,142011,NAP,SmPC,lt,,Vaikų populiacija,142010.0,True,11
5105,142012,NAP,SmPC,lt,,Vartojimo metodas,142009.0,True,12
5106,142013,NAP,SmPC,lt,,Atsargumo priemonės prieš ruošiant ar vartojant šį vaistinį preparatą,142012.0,False,13
5107,142014,NAP,SmPC,lt,4.3,Kontraindikacijos,142007.0,True,14
5108,142015,NAP,SmPC,lt,4.4,Specialūs įspėjimai ir atsargumo priemonės,142007.0,True,15
5109,142016,NAP,SmPC,lt,,Atsekamumas,142015.0,False,16
5110,142017,NAP,SmPC,lt,,Vaikų populiacija,142015.0,False,17
5111,142018,NAP,SmPC,lt,4.5,Sąveika su kitais vaistiniais preparatais ir kitokia sąveika,142007.0,True,18
5112,142019,NAP,SmPC,lt,,Vaikų populiacija,142018.0,False,19
5113,142020,NAP,SmPC,lt,4.6,"Vaisingumas, nėštumo ir žindymo laikotarpis",142007.0,True,20
5114,142021,NAP,SmPC,lt,,Nėštumas,142020.0,False,21
5115,142022,NAP,SmPC,lt,,Žindymas,142020.0,False,22
5116,142023,NAP,SmPC,lt,,Vaisingumas,142020.0,False,23
5117,142024,NAP,SmPC,lt,4.7,Poveikis gebėjimui vairuoti ir valdyti mechanizmus,142007.0,True,24
5118,142025,NAP,SmPC,lt,4.8,Nepageidaujamas poveikis,142007.0,True,25
5119,142026,NAP,SmPC,lt,,Vaikų populiacija,142025.0,False,26
5120,142027,NAP,SmPC,lt,,Pranešimas apie įtariamas nepageidaujamas reakcijas,142025.0,True,27
5121,142028,NAP,SmPC,lt,4.9,Perdozavimas,142007.0,True,28
5122,142029,NAP,SmPC,lt,,Vaikų populiacija,142028.0,False,29
5123,142030,NAP,SmPC,lt,5,FARMAKOLOGINĖS SAVYBĖS,142001.0,True,30
5124,142031,NAP,SmPC,lt,5.1,Farmakodinaminės savybės,142030.0,True,31
5125,142032,NAP,SmPC,lt,,Veikimo mechanizmas,142031.0,False,32
5126,142033,NAP,SmPC,lt,,Farmakodinaminis poveikis,142031.0,False,33
5127,142034,NAP,SmPC,lt,,Klinikinis veiksmingumas ir saugumas,142031.0,False,34
5128,142035,NAP,SmPC,lt,,Vaikų populiacija,142031.0,False,35
5129,142036,NAP,SmPC,lt,5.2,Farmakokinetinės savybės,142030.0,True,36
5130,142037,NAP,SmPC,lt,,Absorbcija,142036.0,False,37
5131,142038,NAP,SmPC,lt,,Pasiskirstymas,142036.0,False,38
5132,142039,NAP,SmPC,lt,,Biotransformacija,142036.0,False,39
5133,142040,NAP,SmPC,lt,,Eliminacija,142036.0,False,40
5134,142041,NAP,SmPC,lt,,Tiesinis / netiesinis pobūdis,142036.0,False,41
5135,142042,NAP,SmPC,lt,,Santykis tarp farmakokinetikos ir farmakodinamikos,142036.0,False,42
5136,142043,NAP,SmPC,lt,5.3,Ikiklinikinių saugumo tyrimų duomenys,142030.0,True,43
5137,142044,NAP,SmPC,lt,,Pavojaus aplinkai vertinimas (PAV),142043.0,False,44
5138,142045,NAP,SmPC,lt,6,FARMACINĖ INFORMACIJA,142001.0,True,45
5139,142046,NAP,SmPC,lt,6.1,Pagalbinių medžiagų sąrašas,142045.0,True,46
5140,142047,NAP,SmPC,lt,6.2,Nesuderinamumas,142045.0,True,47
5141,142048,NAP,SmPC,lt,6.3,Tinkamumo laikas,142045.0,True,48
5142,142049,NAP,SmPC,lt,6.4,Specialios laikymo sąlygos,142045.0,True,49
5143,142050,NAP,SmPC,lt,6.5,Talpyklės pobūdis ir jos turinys,142045.0,True,50
5144,142051,NAP,SmPC,lt,6.6,Specialūs reikalavimai atliekoms tvarkyti <ir vaistiniam preparatui ruošti>,142045.0,True,51
5145,142052,NAP,SmPC,lt,,Vartojimas vaikų populiacijai,142051.0,False,52
5146,142053,NAP,SmPC,lt,7,REGISTRUOTOJAS,142001.0,True,53
5147,142054,NAP,SmPC,lt,8,REGISTRACIJOS PAŽYMĖJIMO NUMERIS (-IAI),142001.0,True,54
5148,142055,NAP,SmPC,lt,9,REGISTRAVIMO / PERREGISTRAVIMO DATA,142001.0,True,55
5149,142056,NAP,SmPC,lt,10,TEKSTO PERŽIŪROS DATA,142001.0,True,56
5150,142057,NAP,SmPC,lt,11,DOZIMETRIJA,142001.0,False,57
5151,142058,NAP,SmPC,lt,12,RADIOFARMACINIŲ PREPARATŲ RUOŠIMO INSTRUKCIJA,142001.0,False,58
5152,143001,NAP,Labelling,lt,,ŽENKLINIMAS,,True,1
5153,143002,NAP,Labelling,lt,,INFORMACIJA ANT <IŠORINĖS> <IR> <VIDINĖS> PAKUOTĖS,143001.0,True,2
5154,143003,NAP,Labelling,lt,1,VAISTINIO PREPARATO PAVADINIMAS,143002.0,True,3
5155,143004,NAP,Labelling,lt,2,VEIKLIOJI (-IOS) MEDŽIAGA (-OS) IR JOS (-Ų) KIEKIS (-IAI),143002.0,True,4
5156,143005,NAP,Labelling,lt,3,PAGALBINIŲ MEDŽIAGŲ SĄRAŠAS,143002.0,True,5
5157,143006,NAP,Labelling,lt,4,FARMACINĖ FORMA IR KIEKIS PAKUOTĖJE,143002.0,True,6
5158,143007,NAP,Labelling,lt,5,VARTOJIMO METODAS IR BŪDAS (-AI),143002.0,True,7
5159,143008,NAP,Labelling,lt,6,"SPECIALUS ĮSPĖJIMAS, KAD VAISTINĮ PREPARATĄ BŪTINA LAIKYTI VAIKAMS NEPASTEBIMOJE IR NEPASIEKIAMOJE VIETOJE",143002.0,True,8
5160,143009,NAP,Labelling,lt,7,KITAS (-I) SPECIALUS (-ŪS) ĮSPĖJIMAS (-AI) (JEI REIKIA),143002.0,True,9
5161,143010,NAP,Labelling,lt,8,TINKAMUMO LAIKAS,143002.0,True,10
5162,143011,NAP,Labelling,lt,9,SPECIALIOS LAIKYMO SĄLYGOS,143002.0,True,11
5163,143012,NAP,Labelling,lt,10,SPECIALIOS ATSARGUMO PRIEMONĖS DĖL NESUVARTOTO VAISTINIO PREPARATO AR JO ATLIEKŲ TVARKYMO (JEI REIKIA),143002.0,True,12
5164,143013,NAP,Labelling,lt,11,REGISTRUOTOJO PAVADINIMAS IR ADRESAS,143002.0,True,13
5165,143014,NAP,Labelling,lt,12,REGISTRACIJOS PAŽYMĖJIMO NUMERIS (-IAI) ,143002.0,True,14
5166,143015,NAP,Labelling,lt,13,SERIJOS NUMERIS,143002.0,True,15
5167,143016,NAP,Labelling,lt,14,PARDAVIMO (IŠDAVIMO) TVARKA,143002.0,True,16
5168,143017,NAP,Labelling,lt,15,VARTOJIMO INSTRUKCIJA,143002.0,True,17
5169,143018,NAP,Labelling,lt,16,INFORMACIJA BRAILIO RAŠTU,143002.0,True,18
5170,143019,NAP,Labelling,lt,17,UNIKALUS IDENTIFIKATORIUS – 2D BRŪKŠNINIS KODAS,143002.0,True,19
5171,143020,NAP,Labelling,lt,18,UNIKALUS IDENTIFIKATORIUS – ŽMONĖMS SUPRANTAMI DUOMENYS,143002.0,True,20
5172,143021,NAP,Labelling,lt,,MINIMALI INFORMACIJA ANT LIZDINIŲ PLOKŠTELIŲ ARBA DVISLUOKSNIŲ JUOSTELIŲ,143001.0,True,21
5173,143022,NAP,Labelling,lt,1,VAISTINIO PREPARATO PAVADINIMAS,143021.0,True,22
5174,143023,NAP,Labelling,lt,2,REGISTRUOTOJO PAVADINIMAS,143021.0,True,23
5175,143024,NAP,Labelling,lt,3,TINKAMUMO LAIKAS,143021.0,True,24
5176,143025,NAP,Labelling,lt,4,SERIJOS NUMERIS,143021.0,True,25
5177,143026,NAP,Labelling,lt,5,KITA,143021.0,True,26
5178,143027,NAP,Labelling,lt,,MINIMALI INFORMACIJA ANT MAŽŲ VIDINIŲ PAKUOČIŲ,143001.0,True,27
5179,143028,NAP,Labelling,lt,1,VAISTINIO PREPARATO PAVADINIMAS IR VARTOJIMO BŪDAS (-AI),143027.0,True,28
5180,143029,NAP,Labelling,lt,2,VARTOJIMO METODAS,143027.0,True,29
5181,143030,NAP,Labelling,lt,3,TINKAMUMO LAIKAS,143027.0,True,30
5182,143031,NAP,Labelling,lt,4,SERIJOS NUMERIS,143027.0,True,31
5183,143032,NAP,Labelling,lt,5,"KIEKIS (MASĖ, TŪRIS ARBA VIENETAI)",143027.0,True,32
5184,143033,NAP,Labelling,lt,6,KITA,143027.0,True,33
5185,144001,NAP,Package leaflet,lt,,PAKUOTĖS LAPELIS,,True,1
5186,144002,NAP,Package leaflet,lt,,"qVykdoma papildoma šio vaisto stebėsena. Tai padės greitai nustatyti naują saugumo informaciją. Mums galite padėti pranešdami apie bet kokį Jums pasireiškiantį šalutinį poveikį. Apie tai, kaip pranešti apie šalutinį poveikį, žr. 4 skyriaus pabaigoje. ",144001.0,False,2
5187,144003,NAP,Package leaflet,lt,,Apie ką rašoma šiame lapelyje?,144001.0,True,3
5188,144004,NAP,Package leaflet,lt,1,Kas yra X ir kam jis vartojamas,144001.0,True,4
5189,144005,NAP,Package leaflet,lt,2,Kas žinotina prieš vartojant X,144001.0,True,5
5190,144006,NAP,Package leaflet,lt,,X vartoti negalima,144005.0,True,6
5191,144007,NAP,Package leaflet,lt,,Įspėjimai ir atsargumo priemonės,144005.0,True,7
5192,144008,NAP,Package leaflet,lt,,Vaikams <ir paaugliams>,144005.0,True,8
5193,144009,NAP,Package leaflet,lt,,Kiti vaistai ir X,144005.0,True,9
5194,144010,NAP,Package leaflet,lt,,"X vartojimas su <maistu> <ir> <,> <gėrimais> <ir> <alkoholiu>",144005.0,True,10
5195,144011,NAP,Package leaflet,lt,,"Nėštumas <ir> <,> žindymo laikotarpis <ir vaisingumas>",144005.0,True,11
5196,144012,NAP,Package leaflet,lt,,Vairavimas ir mechanizmų valdymas,144005.0,True,12
5197,144013,NAP,Package leaflet,lt,,X sudėtyje yra {pagalbinės (-ių) medžiagos (-ų) pavadinimas (-ai)},144005.0,False,13
5198,144014,NAP,Package leaflet,lt,3,Kaip vartoti X,144001.0,True,14
5199,144015,NAP,Package leaflet,lt,,Vartojimas vaikams <ir paaugliams>,144014.0,False,15
5200,144016,NAP,Package leaflet,lt,,Ką daryti pavartojus per didelę X dozę?,144014.0,False,16
5201,144017,NAP,Package leaflet,lt,,Pamiršus pavartoti X,144014.0,False,17
5202,144018,NAP,Package leaflet,lt,,Nustojus vartoti X,144014.0,False,18
5203,144019,NAP,Package leaflet,lt,4,Galimas šalutinis poveikis,144001.0,True,19
5204,144020,NAP,Package leaflet,lt,,"Kitas šalutinis poveikis, kuris gali pasireikšti vaikams <ir paaugliams>",144019.0,False,20
5205,144021,NAP,Package leaflet,lt,,Pranešimas apie šalutinį poveikį,144019.0,True,21
5206,144022,NAP,Package leaflet,lt,5,Kaip laikyti X,144001.0,True,22
5207,144023,NAP,Package leaflet,lt,6,Pakuotės turinys ir kita informacija,144001.0,True,23
5208,144024,NAP,Package leaflet,lt,,X sudėtis,144023.0,True,24
5209,144025,NAP,Package leaflet,lt,,X išvaizda ir kiekis pakuotėje,144023.0,True,25
5210,144026,NAP,Package leaflet,lt,,Registruotojas ir gamintojas,144023.0,True,26
5211,144027,NAP,Package leaflet,lt,,Šis vaistas EEE valstybėse narėse registruotas tokiais pavadinimais:,144023.0,False,27
5212,144028,NAP,Package leaflet,lt,,Šis pakuotės lapelis paskutinį kartą peržiūrėtas <{MMMM m. {mėnesio} mėn.}.>.,144023.0,True,28
5213,144029,NAP,Package leaflet,lt,,Kiti informacijos šaltiniai,144023.0,False,29
5214,144030,NAP,Package leaflet,lt,,Toliau pateikta informacija skirta tik sveikatos priežiūros specialistams.,144001.0,False,30
5215,145001,NAP,SmPC,lv,,ZĀĻU APRAKSTS,,True,1
5216,145002,NAP,SmPC,lv,,"qŠīm zālēm tiek piemērota papildu uzraudzība. Tādējādi būs iespējams ātri identificēt jaunāko informāciju par šo zāļu drošumu. Veselības aprūpes speciālisti tiek lūgti ziņot par jebkādām iespējamām nevēlamām blakusparādībām. Skatīt 4.8. apakšpunktu par to, kā ziņot par nevēlamām blakusparādībām.",145001.0,False,2
5217,145003,NAP,SmPC,lv,1,ZĀĻU NOSAUKUMS,145001.0,True,3
5218,145004,NAP,SmPC,lv,2,KVALITATĪVAIS UN KVANTITATĪVAIS SASTĀVS,145001.0,True,4
5219,145005,NAP,SmPC,lv,,Palīgviela(-s) ar zināmu iedarbību,145004.0,False,5
5220,145006,NAP,SmPC,lv,3,ZĀĻU FORMA,145001.0,True,6
5221,145007,NAP,SmPC,lv,4,KLĪNISKĀ INFORMĀCIJA ,145001.0,True,7
5222,145008,NAP,SmPC,lv,4.1,Terapeitiskās indikācijas,145007.0,True,8
5223,145009,NAP,SmPC,lv,4.2,Devas un lietošanas veids,145007.0,True,9
5224,145010,NAP,SmPC,lv,,Devas ,145009.0,True,10
5225,145011,NAP,SmPC,lv,,Pediatriskā populācija,145010.0,True,11
5226,145012,NAP,SmPC,lv,,Lietošanas veids,145009.0,True,12
