2021-05-04 15:57:33,072 : Heading Extraction Abasaglar-h-2835-en_SmPC.json : Starting Heading Extraction | CAP |  en | 0 | Abasaglar-h-2835-en_SmPC.json
2021-05-04 15:57:33,242 : Heading Extraction Abasaglar-h-2835-en_SmPC.json : Started Extracting Heading | CAP |  en | 0 | Abasaglar-h-2835-en_SmPC.json
2021-05-04 15:57:33,367 : Heading Extraction Abasaglar-h-2835-en_SmPC.json : Match Passed | CAP |  en | 0 | Abasaglar-h-2835-en_SmPC.json | Doc txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Qrd txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Matched :- 'True'
2021-05-04 18:45:54,756 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Aerius oral solution is also used to relieve the symptoms associated with urticaria (a skin condition caused by an allergy). These symptoms include itching and hives.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:55,033 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Aerius oral solution is also used to relieve the symptoms associated with urticaria (a skin condition caused by an allergy). These symptoms include itching and hives.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:55,245 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Relief of these symptoms lasts a full day and helps you to resume your normal daily activities and sleep.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:55,449 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Relief of these symptoms lasts a full day and helps you to resume your normal daily activities and sleep.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:55,514 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- '2.       What you need to know before you take Aerius oral solution' | Qrd txt :- '2. What you need to know before you <take> <use> Aerius ' | Matched :- 'True'
2021-05-04 18:45:55,521 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Flow Is Broken | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23005' | currParentHeadId :- '23001.0' | prevParentHeadId :- '23003'
2021-05-04 18:45:55,526 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23005' | currParentHeadId :- '23001.0' | prevParentHeadId :- '23003'
2021-05-04 18:45:55,560 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Do not take Aerius oral solution' | Qrd txt :- 'Do not <take> <use> Aerius' | Matched :- 'True'
2021-05-04 18:45:55,566 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23006' | currParentHeadId :- '23005.0' | prevParentHeadId :- '23005'
2021-05-04 18:45:55,800 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- '-        if you are allergic to desloratadine, or to any of the other ingredients of this medicine (listed in section 6) or to loratadine.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:56,055 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- '-        if you are allergic to desloratadine, or to any of the other ingredients of this medicine (listed in section 6) or to loratadine.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:56,124 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Warnings and precautions' | Qrd txt :- 'Warnings and precautions ' | Matched :- 'True'
2021-05-04 18:45:56,131 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23007' | currParentHeadId :- '23005.0' | prevParentHeadId :- '23006'
2021-05-04 18:45:56,225 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Talk to your doctor, pharmacist or nurse before taking Aerius:' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:56,355 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Talk to your doctor, pharmacist or nurse before taking Aerius:' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:56,420 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- '-                 if you have poor kidney function.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:56,491 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- '-                 if you have poor kidney function.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:56,572 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- '-                 if you have medical or familial history of seizures.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:56,675 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- '-                 if you have medical or familial history of seizures.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:56,724 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Use in children and adolescents' | Qrd txt :- 'Children <and adolescents>' | Matched :- 'True'
2021-05-04 18:45:56,731 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23008' | currParentHeadId :- '23005.0' | prevParentHeadId :- '23007'
2021-05-04 18:45:56,821 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Do not give this medicine to children less than 1 year of age.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:56,949 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Do not give this medicine to children less than 1 year of age.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:56,996 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Other medicines and Aerius' | Qrd txt :- 'Other medicines and Aerius' | Matched :- 'True'
2021-05-04 18:45:57,004 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23009' | currParentHeadId :- '23005.0' | prevParentHeadId :- '23008'
2021-05-04 18:45:57,086 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'There are no known interactions of Aerius with other medicines.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:57,213 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'There are no known interactions of Aerius with other medicines.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:57,387 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Tell your doctor or pharmacist if you are taking, have recently taken or might take any other medicines.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:57,591 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Tell your doctor or pharmacist if you are taking, have recently taken or might take any other medicines.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:57,669 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Aerius oral solution with food, drink and alcohol' | Qrd txt :- 'Aerius with <food> <and> <,> <drink> <and> <alcohol>' | Matched :- 'True'
2021-05-04 18:45:57,676 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23010' | currParentHeadId :- '23005.0' | prevParentHeadId :- '23009'
2021-05-04 18:45:57,734 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Aerius may be taken with or without a meal. ' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:57,813 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Aerius may be taken with or without a meal. ' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:57,889 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Use caution when taking Aerius with alcohol.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:57,987 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Use caution when taking Aerius with alcohol.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:58,059 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Pregnancy, breast-feeding and fertility' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'True'
2021-05-04 18:45:58,066 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23011' | currParentHeadId :- '23005.0' | prevParentHeadId :- '23010'
2021-05-04 18:45:58,236 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you are pregnant or breast-feeding, think you may be pregnant or are planning to have a baby, ask your doctor or pharmacist for advice before taking this medicine. ' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:58,490 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you are pregnant or breast-feeding, think you may be pregnant or are planning to have a baby, ask your doctor or pharmacist for advice before taking this medicine. ' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:58,678 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Taking Aerius oral solution is not recommended if you are pregnant or nursing a baby.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:58,828 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Taking Aerius oral solution is not recommended if you are pregnant or nursing a baby.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:58,869 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Fertility' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'True'
2021-05-04 18:45:58,876 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed As Previous Heading Same As Current | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23011' | currParentHeadId :- '23005.0' | prevParentHeadId :- '23011'
2021-05-04 18:45:58,952 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'There is no data available on male/female fertility.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:59,056 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'There is no data available on male/female fertility.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:59,114 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Driving and using machines' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:59,116 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Driving and using machines' | Qrd txt :- 'Driving and using machines' | Matched :- 'True'
2021-05-04 18:45:59,124 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23012' | currParentHeadId :- '23005.0' | prevParentHeadId :- '23011'
2021-05-04 18:45:59,174 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Aerius oral solution contains sorbitol' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:59,246 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Aerius oral solution contains sorbitol' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:59,456 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Aerius oral solution contains sorbitol. If you have been told by your doctor that you have an intolerance to some sugars, contact your doctor before taking this medicinal product.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:59,755 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Aerius oral solution contains sorbitol. If you have been told by your doctor that you have an intolerance to some sugars, contact your doctor before taking this medicinal product.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:45:59,870 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- '3.       How to take Aerius oral solution' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:45:59,877 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- '3.       How to take Aerius oral solution' | Qrd txt :- '3. How to <take> <use> Aerius ' | Matched :- 'True'
2021-05-04 18:45:59,886 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Flow Is Broken | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23014' | currParentHeadId :- '23001.0' | prevParentHeadId :- '23012'
2021-05-04 18:45:59,892 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23014' | currParentHeadId :- '23001.0' | prevParentHeadId :- '23012'
2021-05-04 18:46:00,087 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Always take this medicine exactly as your doctor or pharmacist has told you. Check with your doctor or pharmacist if you are not sure.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:00,326 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Always take this medicine exactly as your doctor or pharmacist has told you. Check with your doctor or pharmacist if you are not sure.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:00,396 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed In Lowercase | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Children' | Qrd txt :- 'Children <and adolescents>' | Matched :- 'False'
2021-05-04 18:46:00,417 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed In Lowercase | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Children' | Qrd txt :- 'Use in children <and adolescents>' | Matched :- 'False'
2021-05-04 18:46:00,434 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed In Lowercase | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Children' | Qrd txt :- 'Additional side effects in children <and adolescents>' | Matched :- 'False'
2021-05-04 18:46:00,524 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Children 1 through 5 years of age: ' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:00,601 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Children 1 through 5 years of age: ' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:00,738 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'The recommended dose is 2.5 ml (½ of a 5 ml spoonful) of oral solution once a day.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:00,906 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'The recommended dose is 2.5 ml (½ of a 5 ml spoonful) of oral solution once a day.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:00,978 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Children 6 through 11 years of age: ' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:01,054 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Children 6 through 11 years of age: ' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
